Order_Line,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Payment_Mode
9389,OF-2023-146458,5/12/2023,5/15/2023,Second Class,RB-19435,OFF-AR-10001177,22.96,7,0,6.6584,Online
9390,OF-2023-143021,5/12/2023,5/12/2023,Same Day,AP-10720,OFF-BI-10001628,58.408,7,0.2,18.2525,Offline
9391,OF-2023-143021,5/12/2023,5/12/2023,Same Day,AP-10720,FUR-TA-10001676,79.974,3,0.4,-29.3238,Offline
9392,OF-2023-118731,5/13/2023,5/15/2023,Second Class,LP-17080,FUR-FU-10003347,42.6,3,0,16.614,Offline
9393,OF-2023-118731,5/13/2023,5/15/2023,Second Class,LP-17080,OFF-BI-10000069,84.056,7,0.2,27.3182,Online
9394,OF-2023-121818,5/13/2023,5/14/2023,First Class,JH-15430,OFF-AR-10000203,23.968,7,0.2,2.6964,Online
9395,OF-2023-121818,5/13/2023,5/14/2023,First Class,JH-15430,OFF-AR-10004790,28.728,3,0.2,1.7955,Offline
9396,ON-2023-161193,5/13/2023,5/19/2023,Standard Class,BT-11680,FUR-FU-10001861,77.6,5,0.2,28.13,COD
9397,ON-2023-161193,5/13/2023,5/19/2023,Standard Class,BT-11680,FUR-FU-10000206,4.656,2,0.2,1.5714,Offline
9398,ON-2023-110996,5/13/2023,5/18/2023,Standard Class,KA-16525,FUR-CH-10003956,283.92,5,0.2,-46.137,Online
9399,OF-2023-146724,5/13/2023,5/20/2023,Standard Class,HG-15025,OFF-AR-10001026,22,10,0,9.68,Online
9400,OF-2023-111556,5/13/2023,5/15/2023,First Class,CD-11920,OFF-PA-10003651,46.76,7,0,22.4448,Online
9401,OF-2023-111556,5/13/2023,5/15/2023,First Class,CD-11920,FUR-BO-10003159,183.968,2,0.2,-25.2956,Online
9402,OF-2023-111556,5/13/2023,5/15/2023,First Class,CD-11920,TEC-PH-10001459,1259.97,3,0,327.5922,Online
9403,OF-2023-111556,5/13/2023,5/15/2023,First Class,CD-11920,OFF-AR-10004602,68.97,3,0,19.3116,Online
9404,OF-2023-103499,5/13/2023,5/17/2023,Standard Class,ES-14020,FUR-CH-10001482,209.568,2,0.2,-23.5764,Online
9405,OF-2023-154123,5/13/2023,5/18/2023,Standard Class,SC-20050,FUR-FU-10000629,27.58,2,0,11.5836,Online
9406,OF-2023-120404,5/13/2023,5/17/2023,Second Class,KH-16330,TEC-AC-10003433,2.97,3,0,1.3365,Offline
9407,OF-2023-120404,5/13/2023,5/17/2023,Second Class,KH-16330,TEC-PH-10001363,569.99,1,0,170.997,Online
9408,OF-2023-120404,5/13/2023,5/17/2023,Second Class,KH-16330,FUR-FU-10000820,50.97,3,0,9.1746,Offline
9409,OF-2023-142888,5/14/2023,5/18/2023,Standard Class,BP-11230,FUR-TA-10004767,70.98,1,0,20.5842,COD
9410,OF-2023-107874,5/14/2023,5/18/2023,Standard Class,SW-20275,FUR-FU-10003535,27.42,1,0,11.2422,Online
9411,OF-2023-103380,5/14/2023,5/18/2023,Standard Class,BF-11005,OFF-ST-10003442,56.56,2,0,15.2712,Offline
9412,OF-2023-103380,5/14/2023,5/18/2023,Standard Class,BF-11005,OFF-AR-10003856,5.56,2,0,1.4456,Online
9413,OF-2023-103380,5/14/2023,5/18/2023,Standard Class,BF-11005,OFF-FA-10004248,9.02,2,0,3.5178,Online
9414,OF-2023-103380,5/14/2023,5/18/2023,Standard Class,BF-11005,OFF-AP-10001492,8.62,1,0,2.2412,Online
9415,OF-2023-103380,5/14/2023,5/18/2023,Standard Class,BF-11005,TEC-PH-10004165,659.976,3,0.2,49.4982,Offline
9416,OF-2023-100811,5/14/2023,5/17/2023,First Class,CC-12475,OFF-PA-10001204,8.448,2,0.2,2.64,Online
9417,OF-2023-100811,5/14/2023,5/17/2023,First Class,CC-12475,OFF-ST-10002444,39.296,4,0.2,3.9296,Online
9418,OF-2023-105130,5/14/2023,5/18/2023,Standard Class,PJ-18835,OFF-AR-10003394,11.76,4,0,3.1752,Online
9419,OF-2023-105130,5/14/2023,5/18/2023,Standard Class,PJ-18835,OFF-BI-10001191,40.736,2,0.2,14.7668,Online
9420,OF-2023-110443,5/14/2023,5/18/2023,Standard Class,CK-12205,OFF-BI-10001670,150.8,5,0.2,56.55,Online
9421,OF-2023-110443,5/14/2023,5/18/2023,Standard Class,CK-12205,TEC-MA-10002073,1039.992,1,0.2,103.9992,Online
9422,OF-2023-110443,5/14/2023,5/18/2023,Standard Class,CK-12205,OFF-PA-10003797,51.84,8,0,24.8832,COD
9423,OF-2023-157420,5/14/2023,5/14/2023,Same Day,HZ-14950,TEC-PH-10003555,55.176,3,0.2,-12.4146,COD
9424,OF-2023-144036,5/15/2023,5/19/2023,Standard Class,FO-14305,OFF-AR-10000122,35.712,8,0.2,2.232,Online
9425,OF-2023-119004,5/16/2023,5/21/2023,Standard Class,JM-15250,TEC-AC-10003499,74.112,8,0.2,17.6016,Online
9426,OF-2023-119004,5/16/2023,5/21/2023,Standard Class,JM-15250,TEC-PH-10002844,27.992,1,0.2,2.0994,Online
9427,OF-2023-119004,5/16/2023,5/21/2023,Standard Class,JM-15250,OFF-AR-10000390,3.304,1,0.2,1.0738,COD
9428,OF-2023-149160,5/16/2023,5/19/2023,Second Class,JM-15265,FUR-FU-10003347,28.4,2,0,11.076,Online
9429,OF-2023-149160,5/16/2023,5/19/2023,Second Class,JM-15265,OFF-BI-10001543,287.92,8,0,138.2016,Online
9430,OF-2023-103156,5/16/2023,5/17/2023,First Class,TD-20995,FUR-FU-10000320,24.048,9,0.2,7.2144,Online
9431,OF-2023-107832,5/16/2023,5/19/2023,Second Class,FH-14275,OFF-BI-10001658,7.476,1,0.7,-5.9808,Online
9432,OF-2023-119746,5/16/2023,5/20/2023,Standard Class,CM-12385,FUR-FU-10004909,6.464,1,0.6,-4.04,Online
9433,OF-2023-119746,5/16/2023,5/20/2023,Standard Class,CM-12385,OFF-LA-10001613,11.52,5,0.2,4.176,Online
9434,OF-2023-119746,5/16/2023,5/20/2023,Standard Class,CM-12385,TEC-PH-10004447,222.384,2,0.2,16.6788,Online
9435,OF-2023-166919,5/16/2023,5/20/2023,Standard Class,AH-10210,TEC-PH-10001305,195.96,5,0.2,19.596,Online
9436,OF-2023-167017,5/16/2023,5/18/2023,First Class,DC-12850,OFF-SU-10001935,4.36,2,0,0.1744,Online
9437,OF-2023-148992,5/16/2023,5/20/2023,Standard Class,CS-12250,OFF-PA-10004285,10.688,2,0.2,3.7408,Online
9438,OF-2023-156622,5/16/2023,5/19/2023,First Class,JP-15460,OFF-PA-10000477,36.288,7,0.2,12.7008,Online
9439,OF-2023-156622,5/16/2023,5/19/2023,First Class,JP-15460,OFF-PA-10002923,78.304,2,0.2,29.364,Online
9440,OF-2023-156622,5/16/2023,5/19/2023,First Class,JP-15460,FUR-TA-10003008,127.785,1,0.3,-31.0335,Offline
9441,OF-2023-156622,5/16/2023,5/19/2023,First Class,JP-15460,OFF-BI-10003707,6.104,2,0.8,-9.156,Online
9442,OF-2023-101945,5/17/2023,5/21/2023,Standard Class,GT-14710,OFF-FA-10004248,10.824,3,0.2,2.5707,Online
9443,OF-2023-166436,5/17/2023,5/21/2023,Standard Class,TS-21370,OFF-PA-10001838,5.88,1,0,2.8812,Offline
9444,OF-2023-166436,5/17/2023,5/21/2023,Standard Class,TS-21370,FUR-CH-10000785,977.292,6,0.1,173.7408,Online
9445,OF-2023-128300,5/17/2023,5/19/2023,Second Class,RS-19765,TEC-PH-10002807,79.1,2,0,39.55,COD
9446,OF-2023-128300,5/17/2023,5/19/2023,Second Class,RS-19765,OFF-BI-10001597,327.84,8,0,157.3632,Online
9447,OF-2023-146535,5/17/2023,5/23/2023,Standard Class,FM-14290,OFF-BI-10000546,2.88,1,0,1.4112,Online
9448,OF-2023-146535,5/17/2023,5/23/2023,Standard Class,FM-14290,OFF-ST-10001526,1443.96,12,0,375.4296,Offline
9449,OF-2023-169894,5/17/2023,5/22/2023,Second Class,MV-17485,OFF-BI-10004230,20.724,2,0.7,-15.1976,COD
9450,OF-2023-169894,5/17/2023,5/22/2023,Second Class,MV-17485,OFF-ST-10000060,415.872,8,0.2,-41.5872,Online
9451,OF-2023-153654,5/17/2023,5/19/2023,Second Class,MD-17860,OFF-BI-10004465,19.008,8,0.7,-12.672,Online
9452,OF-2023-168641,5/17/2023,5/24/2023,Standard Class,KA-16525,OFF-AR-10003759,16.38,9,0,7.371,Online
9453,OF-2023-168641,5/17/2023,5/24/2023,Standard Class,KA-16525,OFF-EN-10003001,167.96,2,0,78.9412,Online
9454,OF-2023-168641,5/17/2023,5/24/2023,Standard Class,KA-16525,FUR-BO-10000780,321.568,2,0.2,-16.0784,Offline
9455,OF-2023-168641,5/17/2023,5/24/2023,Standard Class,KA-16525,OFF-PA-10001972,12.96,2,0,6.2208,Online
9456,OF-2023-123701,5/17/2023,5/20/2023,First Class,PG-18820,OFF-AR-10001860,27.76,4,0,9.9936,Online
9457,OF-2023-131366,5/17/2023,5/22/2023,Standard Class,SC-20440,TEC-PH-10003437,89.988,2,0.4,-14.998,Offline
9458,OF-2023-131366,5/17/2023,5/22/2023,Standard Class,SC-20440,OFF-PA-10000675,229.544,7,0.2,83.2097,Online
9459,OF-2023-105543,5/17/2023,5/17/2023,Same Day,BG-11695,OFF-ST-10003123,33.29,1,0,7.9896,Online
9460,OF-2023-162250,5/17/2023,5/17/2023,Same Day,PR-18880,OFF-PA-10002137,7.78,1,0,3.501,Online
9461,OF-2023-103765,5/17/2023,5/23/2023,Standard Class,JG-15310,OFF-AP-10002311,13.762,1,0.8,-24.7716,Online
9462,ON-2023-128118,5/17/2023,5/24/2023,Standard Class,MY-17380,OFF-BI-10000216,11.673,3,0.7,-7.782,Online
9463,ON-2023-128118,5/17/2023,5/24/2023,Standard Class,MY-17380,OFF-EN-10003448,64.848,7,0.2,24.318,Online
9464,OF-2023-137505,5/17/2023,5/17/2023,Same Day,BP-11290,FUR-TA-10000617,364.08,2,0.2,9.102,Online
9465,OF-2023-137505,5/17/2023,5/17/2023,Same Day,BP-11290,FUR-TA-10001676,71.088,2,0.2,-1.7772,Online
9466,OF-2023-164028,5/17/2023,5/23/2023,Standard Class,JL-15835,TEC-AC-10001772,223.58,14,0,87.1962,Online
9467,OF-2023-129000,5/18/2023,5/20/2023,Second Class,SZ-20035,OFF-ST-10001097,501.81,3,0,0,Online
9468,ON-2023-133312,5/18/2023,5/22/2023,Standard Class,BD-11500,FUR-BO-10002213,359.499,3,0.15,-29.6058,COD
9469,ON-2023-133312,5/18/2023,5/22/2023,Standard Class,BD-11500,OFF-ST-10001325,10.48,1,0,2.8296,Offline
9470,OF-2023-161459,5/18/2023,5/22/2023,Second Class,EB-13750,TEC-PH-10004071,39.96,5,0.2,3.4965,Offline
9471,OF-2023-161459,5/18/2023,5/22/2023,Second Class,EB-13750,OFF-PA-10002377,34.08,6,0,15.336,Online
9472,OF-2023-155159,5/18/2023,5/22/2023,Second Class,DL-13315,OFF-PA-10003724,48.87,9,0,23.9463,Online
9473,OF-2023-124765,5/18/2023,5/23/2023,Standard Class,HZ-14950,FUR-BO-10003965,723.92,5,0.2,-81.441,Online
9474,OF-2023-101665,5/18/2023,5/24/2023,Standard Class,TZ-21580,OFF-AR-10002335,5.16,2,0,1.3416,Offline
9475,OF-2023-150266,5/18/2023,5/23/2023,Standard Class,RO-19780,TEC-PH-10003437,299.96,5,0.2,37.495,COD
9476,OF-2023-150266,5/18/2023,5/23/2023,Standard Class,RO-19780,OFF-AP-10002867,67.84,5,0.8,-179.776,COD
9477,OF-2023-150266,5/18/2023,5/23/2023,Standard Class,RO-19780,FUR-CH-10002126,853.93,5,0.3,-24.398,Offline
9478,OF-2023-150266,5/18/2023,5/23/2023,Standard Class,RO-19780,OFF-AR-10001761,18.688,4,0.2,3.7376,Online
9479,ON-2023-109610,5/18/2023,5/23/2023,Second Class,BS-11590,FUR-CH-10001854,701.96,2,0,168.4704,Online
9480,OF-2023-135307,5/19/2023,5/20/2023,First Class,LS-17245,FUR-FU-10001290,126.3,3,0,40.416,Offline
9481,OF-2023-135307,5/19/2023,5/20/2023,First Class,LS-17245,TEC-AC-10002399,38.04,2,0,12.1728,Offline
9482,OF-2023-122700,5/19/2023,5/23/2023,Standard Class,LT-17110,TEC-PH-10003092,220.752,8,0.4,-40.4712,COD
9483,OF-2023-165029,5/19/2023,5/23/2023,Standard Class,AH-10075,OFF-AR-10003504,12.84,3,0,3.7236,Online
9484,OF-2023-155957,5/19/2023,5/23/2023,Standard Class,CC-12610,OFF-AP-10002082,52.272,3,0.2,9.801,Offline
9485,OF-2023-155957,5/19/2023,5/23/2023,Standard Class,CC-12610,OFF-AP-10004708,213.136,7,0.2,23.9778,Online
9486,OF-2023-130526,5/19/2023,5/22/2023,First Class,GT-14755,OFF-BI-10001524,33.568,8,0.8,-53.7088,Offline
9487,OF-2023-155607,5/19/2023,5/23/2023,Standard Class,FG-14260,OFF-AP-10001962,58.73,7,0,14.6825,Online
9488,OF-2023-155607,5/19/2023,5/23/2023,Standard Class,FG-14260,OFF-BI-10003364,93.344,4,0.2,32.6704,Online
9489,OF-2023-141439,5/19/2023,5/24/2023,Standard Class,TT-21460,FUR-TA-10001039,257.94,3,0,67.0644,Online
9490,OF-2023-141439,5/19/2023,5/24/2023,Standard Class,TT-21460,TEC-PH-10002624,1879.96,4,0,545.1884,Offline
9491,OF-2023-141439,5/19/2023,5/24/2023,Standard Class,TT-21460,FUR-FU-10001473,27.46,2,0,9.8856,Online
9492,OF-2023-141439,5/19/2023,5/24/2023,Standard Class,TT-21460,TEC-PH-10001819,89.98,2,0,43.1904,Online
9493,OF-2023-141439,5/19/2023,5/24/2023,Standard Class,TT-21460,FUR-CH-10004287,828.6,3,0,240.294,Online
9494,OF-2023-100097,5/19/2023,5/22/2023,Second Class,MN-17935,TEC-PH-10002310,979.95,5,0,264.5865,Online
9495,OF-2023-100097,5/19/2023,5/22/2023,Second Class,MN-17935,FUR-FU-10003623,135.3,5,0,37.884,Online
9496,OF-2023-102519,5/20/2023,5/22/2023,First Class,BM-11650,FUR-FU-10004091,46.94,1,0,19.2454,Offline
9497,OF-2023-102519,5/20/2023,5/22/2023,First Class,BM-11650,TEC-AC-10001772,143.73,9,0,56.0547,Online
9498,OF-2023-101245,5/20/2023,5/26/2023,Standard Class,LW-16990,OFF-PA-10003129,244.55,5,0,114.9385,Online
9499,OF-2023-101245,5/20/2023,5/26/2023,Standard Class,LW-16990,TEC-AC-10001284,166.16,8,0,59.8176,COD
9500,OF-2023-132185,5/20/2023,5/25/2023,Standard Class,DB-13615,OFF-AR-10000422,8.76,5,0.2,0.7665,Online
9501,OF-2023-132185,5/20/2023,5/25/2023,Standard Class,DB-13615,OFF-AP-10001205,43.584,1,0.2,4.3584,Online
9502,OF-2023-107125,5/20/2023,5/25/2023,Standard Class,BD-11320,OFF-BI-10001989,117.488,7,0.2,41.1208,Offline
9503,OF-2023-107125,5/20/2023,5/25/2023,Standard Class,BD-11320,FUR-FU-10000732,18.84,3,0,6.0288,Offline
9504,OF-2023-133207,5/20/2023,5/26/2023,Standard Class,DO-13645,TEC-PH-10004100,57.568,4,0.2,5.7568,Online
9505,OF-2023-103352,5/20/2023,5/23/2023,Second Class,RP-19390,OFF-AR-10001573,6.99,3,0,2.0271,Offline
9506,OF-2023-103352,5/20/2023,5/23/2023,Second Class,RP-19390,OFF-BI-10001196,107.424,6,0.2,36.2556,Online
9507,OF-2023-159506,5/20/2023,5/25/2023,Standard Class,JR-16210,OFF-PA-10003641,158.28,6,0,72.8088,Offline
9508,OF-2023-159506,5/20/2023,5/25/2023,Standard Class,JR-16210,OFF-BI-10004519,497.94,3,0,224.073,Online
9509,ON-2023-110576,5/21/2023,5/25/2023,Standard Class,RB-19795,FUR-FU-10003601,516.488,7,0.2,-12.9122,Online
9510,ON-2023-110576,5/21/2023,5/25/2023,Standard Class,RB-19795,FUR-FU-10000576,1007.232,6,0.2,75.5424,Offline
9511,ON-2023-110576,5/21/2023,5/25/2023,Standard Class,RB-19795,FUR-TA-10004154,2065.32,12,0.4,-619.596,Online
9512,ON-2023-110576,5/21/2023,5/25/2023,Standard Class,RB-19795,OFF-PA-10000788,15.552,3,0.2,5.4432,Online
9513,ON-2023-110576,5/21/2023,5/25/2023,Standard Class,RB-19795,OFF-PA-10002479,25.344,6,0.2,7.92,Offline
9514,OF-2023-121538,5/21/2023,5/24/2023,First Class,RH-19495,OFF-PA-10004071,88.768,2,0.2,31.0688,Offline
9515,OF-2023-123372,5/21/2023,5/25/2023,Standard Class,DG-13300,TEC-PH-10002834,1979.89,11,0,494.9725,COD
9516,OF-2023-123372,5/21/2023,5/25/2023,Standard Class,DG-13300,OFF-EN-10003055,79.96,2,0,35.982,Online
9517,OF-2023-117702,5/21/2023,5/27/2023,Standard Class,LS-16975,OFF-AR-10004582,1.64,1,0,0.738,Online
9518,OF-2023-117702,5/21/2023,5/27/2023,Standard Class,LS-16975,FUR-FU-10000576,1049.2,5,0,272.792,COD
9519,OF-2023-117702,5/21/2023,5/27/2023,Standard Class,LS-16975,FUR-FU-10004270,20.9,5,0,7.524,Online
9520,OF-2023-131303,5/21/2023,5/25/2023,Standard Class,EP-13915,OFF-LA-10001074,62.65,5,0,29.4455,Offline
9521,OF-2023-108035,5/22/2023,5/26/2023,Standard Class,TT-21070,FUR-CH-10000454,390.368,2,0.2,48.796,Online
9522,OF-2023-108035,5/22/2023,5/26/2023,Standard Class,TT-21070,FUR-FU-10004017,101.52,5,0.2,19.035,COD
9523,OF-2023-111689,5/23/2023,5/25/2023,Second Class,HP-14815,OFF-BI-10003984,68.472,3,0.2,23.1093,Online
9524,OF-2023-111689,5/23/2023,5/25/2023,Second Class,HP-14815,FUR-CH-10004287,1242.9,5,0.1,262.39,Online
9525,OF-2023-119305,5/23/2023,5/27/2023,Standard Class,SW-20275,OFF-ST-10000604,173.8,5,0,43.45,COD
9526,OF-2023-116645,5/23/2023,5/27/2023,Standard Class,ME-17725,OFF-AR-10001044,155.94,6,0,45.2226,Offline
9527,ON-2023-120089,5/23/2023,5/23/2023,Same Day,ML-17755,OFF-AP-10003779,663.936,4,0.2,82.992,Online
9528,ON-2023-148768,5/23/2023,5/25/2023,Second Class,PN-18775,TEC-PH-10002564,71.976,3,0.2,8.997,Offline
9529,OF-2023-102267,5/23/2023,5/27/2023,Standard Class,SC-20800,OFF-FA-10000611,2.368,2,0.2,0.8288,Offline
9530,OF-2023-142090,5/23/2023,5/30/2023,Standard Class,SC-20380,TEC-AC-10002001,383.976,3,0.2,81.5949,Online
9531,OF-2023-142090,5/23/2023,5/30/2023,Standard Class,SC-20380,FUR-TA-10001889,1781.682,7,0.4,-653.2834,Online
9532,OF-2023-105333,5/23/2023,5/27/2023,Standard Class,VP-21730,OFF-ST-10002182,83.56,4,0,1.6712,Offline
9533,OF-2023-105333,5/23/2023,5/27/2023,Standard Class,VP-21730,TEC-PH-10001468,546.06,3,0,163.818,COD
9534,OF-2023-105333,5/23/2023,5/27/2023,Standard Class,VP-21730,OFF-ST-10001809,269.49,3,0,5.3898,Offline
9535,OF-2023-107314,5/23/2023,5/26/2023,First Class,MZ-17335,FUR-FU-10003489,25.83,3,0,9.5571,Online
9536,OF-2023-137365,5/23/2023,5/26/2023,Second Class,BP-11095,TEC-AC-10001767,95.976,3,0.2,-10.7973,Online
9537,ON-2023-165456,5/23/2023,5/26/2023,First Class,TB-21625,FUR-CH-10003981,1079.316,6,0.3,-15.4188,Offline
9538,OF-2023-135860,5/24/2023,5/30/2023,Standard Class,JH-15985,OFF-ST-10000642,83.92,4,0,5.8744,Offline
9539,OF-2023-135860,5/24/2023,5/30/2023,Standard Class,JH-15985,TEC-PH-10001700,131.98,2,0,35.6346,Online
9540,OF-2023-135860,5/24/2023,5/30/2023,Standard Class,JH-15985,OFF-BI-10003274,15.92,4,0,7.4824,Online
9541,OF-2023-135860,5/24/2023,5/30/2023,Standard Class,JH-15985,OFF-FA-10000134,52.29,9,0,16.2099,Online
9542,OF-2023-135860,5/24/2023,5/30/2023,Standard Class,JH-15985,OFF-ST-10001522,91.99,1,0,3.6796,Online
9543,OF-2023-163139,5/24/2023,5/26/2023,Second Class,CC-12670,TEC-AC-10000290,20.37,3,0,6.9258,Online
9544,OF-2023-163139,5/24/2023,5/26/2023,Second Class,CC-12670,OFF-ST-10002790,221.55,3,0,6.6465,Offline
9545,OF-2023-163139,5/24/2023,5/26/2023,Second Class,CC-12670,OFF-BI-10003460,17.52,5,0.2,6.132,Online
9546,OF-2023-145233,5/24/2023,5/28/2023,Standard Class,DV-13465,TEC-PH-10004977,470.376,3,0.2,52.9173,Offline
9547,OF-2023-145233,5/24/2023,5/28/2023,Standard Class,DV-13465,TEC-PH-10000586,105.584,2,0.2,9.2386,Online
9548,OF-2023-145233,5/24/2023,5/28/2023,Standard Class,DV-13465,OFF-AP-10000358,31.152,3,0.2,3.5046,Offline
9549,OF-2023-145233,5/24/2023,5/28/2023,Standard Class,DV-13465,OFF-BI-10002764,6.783,7,0.7,-4.7481,COD
9550,OF-2023-145233,5/24/2023,5/28/2023,Standard Class,DV-13465,TEC-PH-10001254,406.368,4,0.2,30.4776,Online
9551,OF-2023-144862,5/24/2023,5/28/2023,Standard Class,EH-14005,OFF-EN-10003040,104.68,5,0.2,35.3295,Online
9552,OF-2023-144862,5/24/2023,5/28/2023,Standard Class,EH-14005,TEC-PH-10000923,62.958,7,0.4,9.4437,Online
9553,OF-2023-113355,5/24/2023,5/28/2023,Standard Class,SJ-20215,TEC-PH-10004912,219.8,5,0.2,24.7275,Online
9554,OF-2023-113355,5/24/2023,5/28/2023,Standard Class,SJ-20215,FUR-CH-10002602,317.058,3,0.3,-18.1176,COD
9555,OF-2023-118542,5/24/2023,5/28/2023,Standard Class,CC-12550,OFF-PA-10004735,45.36,7,0,21.7728,COD
9556,OF-2023-118542,5/24/2023,5/28/2023,Standard Class,CC-12550,OFF-BI-10003429,10.128,2,0.2,3.6714,Online
9557,OF-2023-127313,5/24/2023,5/27/2023,First Class,RA-19285,OFF-ST-10001228,37.392,3,0.2,2.337,Online
9558,OF-2023-127313,5/24/2023,5/27/2023,First Class,RA-19285,FUR-FU-10003798,79.12,5,0.2,13.846,Online
9559,OF-2023-143245,5/24/2023,5/29/2023,Standard Class,AD-10180,OFF-PA-10001972,19.44,3,0,9.3312,Online
9560,OF-2023-143245,5/24/2023,5/29/2023,Standard Class,AD-10180,FUR-CH-10000155,897.15,3,0,251.202,Offline
9561,OF-2023-145660,5/24/2023,5/26/2023,First Class,MG-17650,FUR-FU-10002885,7.712,2,0.2,1.7352,Offline
9562,OF-2023-138618,5/24/2023,5/31/2023,Standard Class,MY-17380,OFF-PA-10000520,10.368,2,0.2,3.6288,Offline
9563,OF-2023-166926,5/24/2023,5/31/2023,Standard Class,SO-20335,OFF-PA-10001593,41.86,7,0,18.837,Online
9564,OF-2023-166926,5/24/2023,5/31/2023,Standard Class,SO-20335,FUR-BO-10002598,141.96,2,0,41.1684,Offline
9565,OF-2023-101805,5/24/2023,5/29/2023,Standard Class,SH-19975,OFF-BI-10002003,15.92,5,0.2,5.373,Offline
9566,OF-2023-101805,5/24/2023,5/29/2023,Standard Class,SH-19975,FUR-FU-10000023,70.68,12,0,31.0992,COD
9567,OF-2023-101805,5/24/2023,5/29/2023,Standard Class,SH-19975,OFF-ST-10002756,541.24,4,0,5.4124,Online
9568,OF-2023-103968,5/24/2023,5/30/2023,Standard Class,ML-17755,FUR-FU-10003394,629.64,9,0,107.0388,Offline
9569,OF-2023-122539,5/24/2023,5/28/2023,Standard Class,SC-20305,OFF-LA-10004853,15.936,4,0.2,5.1792,Online
9570,OF-2023-122539,5/24/2023,5/28/2023,Standard Class,SC-20305,OFF-BI-10001759,8.001,7,0.7,-5.6007,Online
9571,OF-2023-122539,5/24/2023,5/28/2023,Standard Class,SC-20305,FUR-CH-10003379,398.972,2,0.3,-28.498,Online
9572,OF-2023-116715,5/25/2023,5/28/2023,First Class,VW-21775,OFF-ST-10004340,559.62,9,0,151.0974,Online
9573,OF-2023-116715,5/25/2023,5/28/2023,First Class,VW-21775,OFF-PA-10004475,109.92,2,0,53.8608,Offline
9574,OF-2023-116715,5/25/2023,5/28/2023,First Class,VW-21775,OFF-PA-10003893,8.56,2,0,3.852,COD
9575,ON-2023-108063,5/25/2023,5/28/2023,First Class,AS-10090,OFF-AR-10001446,34.65,3,0,10.395,Offline
9576,ON-2023-147221,5/25/2023,5/27/2023,Second Class,JS-16030,OFF-AP-10002534,294.62,5,0.8,-766.012,Offline
9577,ON-2023-147221,5/25/2023,5/27/2023,Second Class,JS-16030,FUR-FU-10004020,8.752,4,0.6,-3.7196,Offline
9578,OF-2023-164917,5/25/2023,5/30/2023,Standard Class,MK-17905,OFF-AR-10004344,47.96,5,0.2,4.1965,COD
9579,OF-2023-109701,5/25/2023,5/26/2023,Same Day,AM-10360,OFF-BI-10004187,9.024,6,0.2,3.1584,Online
9580,OF-2023-109701,5/25/2023,5/26/2023,Same Day,AM-10360,OFF-BI-10000632,69.456,2,0.2,22.5732,Online
9581,OF-2023-109701,5/25/2023,5/26/2023,Same Day,AM-10360,OFF-PA-10003724,10.86,2,0,5.3214,Offline
9582,OF-2023-109701,5/25/2023,5/26/2023,Same Day,AM-10360,OFF-AP-10002765,79.47,3,0,22.2516,COD
9583,OF-2023-109701,5/25/2023,5/26/2023,Same Day,AM-10360,OFF-AR-10001868,10.08,6,0,5.04,Online
9584,OF-2023-155089,5/25/2023,5/29/2023,Standard Class,DB-12910,OFF-BI-10002429,45.66,5,0.7,-33.484,Online
9585,OF-2023-155075,5/25/2023,6/1/2023,Standard Class,GW-14605,OFF-BI-10003650,631.176,4,0.7,-462.8624,COD
9586,OF-2023-160885,5/25/2023,5/29/2023,Standard Class,JK-16090,TEC-PH-10001795,2479.96,4,0,743.988,Online
9587,OF-2023-102379,5/25/2023,5/29/2023,Standard Class,BB-11545,TEC-PH-10001448,39.992,1,0.2,-7.9984,Offline
9588,OF-2023-102379,5/25/2023,5/29/2023,Standard Class,BB-11545,FUR-CH-10004983,1159.056,9,0.2,43.4646,Online
9589,OF-2023-102379,5/25/2023,5/29/2023,Standard Class,BB-11545,OFF-AR-10004022,179.9,5,0,44.975,Online
9590,OF-2023-143756,5/25/2023,5/28/2023,First Class,ME-17725,FUR-CH-10001854,701.96,2,0,168.4704,Offline
9591,OF-2023-104108,5/25/2023,6/1/2023,Standard Class,RP-19855,OFF-AR-10000817,12.16,5,0.2,2.128,Online
9592,OF-2023-165715,5/25/2023,5/31/2023,Standard Class,BG-11035,OFF-AR-10003903,32.776,1,0.2,2.4582,Offline
9593,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,OFF-ST-10003306,114.288,1,0.2,12.8574,Online
9594,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,OFF-BI-10003707,36.624,8,0.7,-24.416,Online
9595,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,FUR-BO-10003546,242.352,8,0.7,-363.528,Offline
9596,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,TEC-PH-10000213,49.616,2,0.2,4.9616,Offline
9597,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,FUR-FU-10001488,508.704,6,0.2,0,Online
9598,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,TEC-PH-10004833,57.36,6,0.2,-14.34,Online
9599,ON-2023-112347,5/25/2023,5/29/2023,Standard Class,BS-11380,FUR-CH-10002335,906.68,5,0.2,68.001,Online
